event_id,time_epoch,magnitude,place,latitude,longitude,depth_km,updated_epoch,alert,status,timestamp,is_mainshock,aftershock_of_event_id,dt_days,dr_km
ci38387018,1583627612000,3.81,"11km NE of Coso Junction, CA",36.1108333,-117.8623333,2.25,1590271387040,,reviewed,2020-03-08 00:33:32+00:00,False,,,
ci38390530,1583902552990,2.76,"18km S of Trona, CA",35.6013333,-117.398,7.77,1628619123720,,reviewed,2020-03-11 04:55:52.990000+00:00,False,,,
ci38390898,1583937884110,2.56,"12km SSW of Lompoc, CA",34.539,-120.517,5.86,1590877022040,,reviewed,2020-03-11 14:44:44.110000+00:00,False,,,
nc73352900,1583948840060,2.63,"21km NNW of Coalinga, CA",36.3236667,-120.4181667,14.2,1590877022040,,reviewed,2020-03-11 17:47:20.060000+00:00,False,,,
ci38391418,1583960537960,2.72,"40km SSW of Stovepipe Wells, CA",36.2495,-117.2528333,2.95,1590877022040,,reviewed,2020-03-11 21:02:17.960000+00:00,False,,,
ci38393746,1584176580350,2.66,"45km WSW of Carlsbad, CA",32.9941667,-117.797,18.21,1590877027040,,reviewed,2020-03-14 09:03:00.350000+00:00,False,,,
ci38395042,1584326446980,3.35,"14km N of Ocotillo, CA",32.8633333,-115.992,11.45,1590877032040,,reviewed,2020-03-16 02:40:46.980000+00:00,False,,,
ci38395578,1584372493590,2.55,"21km ESE of Little Lake, CA",35.874,-117.6856667,4.89,1628621068390,,reviewed,2020-03-16 15:28:13.590000+00:00,False,,,
ci38395986,1584410223720,3.45,"21km N of Searles Valley, CA",35.9553333,-117.3643333,2.26,1590877036040,,reviewed,2020-03-17 01:57:03.720000+00:00,False,,,
ci39106375,1584535776910,2.75,"14km NE of Ridgecrest, CA",35.7141667,-117.5678333,5.47,1628620458990,,reviewed,2020-03-18 12:49:36.910000+00:00,False,,,
ci39107279,1584597733860,2.65,"20km SSW of Lompoc, CA",34.4808333,-120.5536667,1.65,1591476832040,,reviewed,2020-03-19 06:02:13.860000+00:00,False,,,
ci39107519,1584627533690,2.88,"6km NNW of Lakeside, CA",32.9081667,-116.9533333,5.23,1591476833040,,reviewed,2020-03-19 14:18:53.690000+00:00,False,,,
ci39108583,1584705174030,3.59,"15km ENE of Ridgecrest, CA",35.6631667,-117.523,9.85,1591476837040,,reviewed,2020-03-20 11:52:54.030000+00:00,False,,,
ci39108623,1584706648330,2.53,"15km ENE of Ridgecrest, CA",35.664,-117.521,10.18,1628622038120,,reviewed,2020-03-20 12:17:28.330000+00:00,False,,,
nc73356775,1584775137220,2.64,"11km NNE of New Idria, CA",36.5003333,-120.6146667,10.26,1591476841040,,reviewed,2020-03-21 07:18:57.220000+00:00,False,,,
nc73357095,1584834415940,2.88,"6km SE of Parkfield, CA",35.8558333,-120.3946667,4.59,1591476844040,,reviewed,2020-03-21 23:46:55.940000+00:00,False,,,
ci39111743,1584911301400,2.51,"19km S of Searles Valley, CA",35.5965,-117.4308333,7.34,1628623129650,,reviewed,2020-03-22 21:08:21.400000+00:00,False,,,
ci39111991,1584942837260,4.32,"21km N of Searles Valley, CA",35.9555,-117.363,0.94,1591476849040,green,reviewed,2020-03-23 05:53:57.260000+00:00,False,,,
ci39113839,1585057112290,2.82,"17km SSE of Lone Pine, CA",36.4523333,-117.977,6.51,1591476854040,,reviewed,2020-03-24 13:38:32.290000+00:00,False,,,
ci39114071,1585069269660,2.98,"10km NE of Coso Junction, CA",36.102,-117.8656667,2.49,1591476855040,,reviewed,2020-03-24 17:01:09.660000+00:00,False,,,
ci39114175,1585071927850,2.57,"20km SE of Santa Cruz Is. (E end), CA",33.8846667,-119.388,5.9,1591476856040,,reviewed,2020-03-24 17:45:27.850000+00:00,False,,,
ci39114751,1585110591750,2.89,"10km NE of Coso Junction, CA",36.0991667,-117.8661667,2.25,1592073894040,,reviewed,2020-03-25 04:29:51.750000+00:00,False,,,
nc73359240,1585158413490,2.89,"11km SSE of Los Banos, CA",36.9678333,-120.8035,10.35,1592073894040,,reviewed,2020-03-25 17:46:53.490000+00:00,False,,,
ci39116263,1585210422550,3.04,"19km S of Trona, CA",35.5955,-117.3935,6.66,1592073894040,,reviewed,2020-03-26 08:13:42.550000+00:00,False,,,
ci39116415,1585228946540,2.62,"21km ESE of Little Lake, CA",35.8568333,-117.6913333,4.94,1592073894040,,reviewed,2020-03-26 13:22:26.540000+00:00,False,,,
ci39116647,1585240227020,2.64,"16km E of Little Lake, CA",35.9146667,-117.7368333,4.05,1592073894040,,reviewed,2020-03-26 16:30:27.020000+00:00,False,,,
ci39117431,1585273610060,2.55,"34km E of Barstow, CA",34.9523333,-116.6611667,11.45,1592073894040,,reviewed,2020-03-27 01:46:50.060000+00:00,False,,,
ci39117567,1585286240890,2.6,"7km WSW of Holtville, CA",32.7803333,-115.4475,12.04,1592073894040,,reviewed,2020-03-27 05:17:20.890000+00:00,False,,,
nc73360525,1585348939980,2.52,"11km SE of Los Banos, CA",36.9851667,-120.773,2.78,1593033044591,,reviewed,2020-03-27 22:42:19.980000+00:00,False,,,
ci39120399,1585512614090,2.62,"12km WSW of Puebla, B.C., MX",32.5108333,-115.4583333,18.07,1592073896040,,reviewed,2020-03-29 20:10:14.090000+00:00,False,,,
ci39120671,1585532534060,2.51,"14km SSW of Tehachapi, CA",35.0101667,-118.502,2.3,1592073894040,,reviewed,2020-03-30 01:42:14.060000+00:00,False,,,
ci39121855,1585616208120,2.66,"32km SE of Bodfish, CA",35.4108333,-118.2203333,9.28,1592073895040,,reviewed,2020-03-31 00:56:48.120000+00:00,False,,,
nc73361970,1585616738760,2.72,"20km S of Cantua Creek, CA",36.3281667,-120.3476667,14.67,1592073895040,,reviewed,2020-03-31 01:05:38.760000+00:00,False,,,
ci39122351,1585662602850,2.64,"9km WNW of Holtville, CA",32.8323333,-115.4708333,11.82,1592073895040,,reviewed,2020-03-31 13:50:02.850000+00:00,False,,,
ci39122359,1585662828240,2.69,"8km WNW of Holtville, CA",32.829,-115.4673333,11.19,1592073895040,,reviewed,2020-03-31 13:53:48.240000+00:00,False,,,
ci39124391,1585800113140,2.59,"20km WNW of Searles Valley, CA",35.807,-117.6243333,6.7,1659994715138,,reviewed,2020-04-02 04:01:53.140000+00:00,False,,,
ci39125343,1585917899290,2.72,"12km NNE of Coso Junction, CA",36.1473333,-117.9226667,3.26,1592700890040,,reviewed,2020-04-03 12:44:59.290000+00:00,False,,,
ci39126079,1585965198920,4.87,"17km ESE of Anza, CA",33.4895,-116.5063333,10.45,1768887937767,green,reviewed,2020-04-04 01:53:18.920000+00:00,False,,,
ci39126087,1585965262570,3.76,"17km ESE of Anza, CA",33.4931667,-116.505,10.31,1592700895040,,reviewed,2020-04-04 01:54:22.570000+00:00,False,,,
ci39126103,1585965335800,3.07,"19km ESE of Anza, CA",33.4801667,-116.4903333,9.21,1592700895040,,reviewed,2020-04-04 01:55:35.800000+00:00,False,,,
ci39126127,1585965414170,2.5,"16km ESE of Anza, CA",33.4978333,-116.5101667,10.54,1592700895040,,reviewed,2020-04-04 01:56:54.170000+00:00,False,,,
ci39126135,1585965417670,2.57,"17km ESE of Anza, CA",33.496,-116.5066667,10.78,1586276740110,,reviewed,2020-04-04 01:56:57.670000+00:00,False,,,
ci39126263,1585965900170,3.66,"16km ESE of Anza, CA",33.4946667,-116.5153333,10.28,1672507225653,,reviewed,2020-04-04 02:05:00.170000+00:00,False,,,
ci39126455,1585966584880,2.55,"16km ESE of Anza, CA",33.4966667,-116.5198333,10.26,1592700895040,,reviewed,2020-04-04 02:16:24.880000+00:00,False,,,
ci39126951,1585969163280,3.11,"16km ESE of Anza, CA",33.5011667,-116.519,10.37,1592700896040,,reviewed,2020-04-04 02:59:23.280000+00:00,False,,,
ci39127167,1585970266630,3.49,"14km SSW of Tehachapi, CA",35.0101667,-118.4986667,2.35,1592700896040,,reviewed,2020-04-04 03:17:46.630000+00:00,False,,,
ci39127679,1585973242120,3.6,"16km ESE of Anza, CA",33.4913333,-116.5188333,9.62,1592700896040,,reviewed,2020-04-04 04:07:22.120000+00:00,False,,,
ci39128103,1585977155150,3.46,"16km ESE of Anza, CA",33.4921667,-116.5118333,9.85,1592700897040,,reviewed,2020-04-04 05:12:35.150000+00:00,False,,,
ci39129687,1586000957950,2.81,"16km ESE of Anza, CA",33.4978333,-116.5191667,9.96,1592700898040,,reviewed,2020-04-04 11:49:17.950000+00:00,False,,,
ci39133167,1586082223830,2.73,"29km NNW of California City, CA",35.3696667,-118.0905,1.45,1592700904040,,reviewed,2020-04-05 10:23:43.830000+00:00,False,,,
ci39134127,1586104067340,2.62,"15km ESE of Anza, CA",33.5071667,-116.519,13.14,1592700905040,,reviewed,2020-04-05 16:27:47.340000+00:00,False,,,
ci39134871,1586120864910,3.49,"15km ESE of Anza, CA",33.5036667,-116.5278333,10.53,1592700907040,,reviewed,2020-04-05 21:07:44.910000+00:00,False,,,
ci39135327,1586123663660,2.7,"15km ESE of Anza, CA",33.5015,-116.526,11.1,1592700907040,,reviewed,2020-04-05 21:54:23.660000+00:00,False,,,
ci39135567,1586126089700,2.64,"18km ESE of Anza, CA",33.498,-116.496,12.65,1592700907040,,reviewed,2020-04-05 22:34:49.700000+00:00,False,,,
ci39135575,1586126238820,3.5,"18km ESE of Anza, CA",33.4961667,-116.4961667,13.25,1592700907040,,reviewed,2020-04-05 22:37:18.820000+00:00,False,,,
ci39135751,1586128318930,2.6,"16km ESE of Anza, CA",33.4976667,-116.5215,10.39,1592700908040,,reviewed,2020-04-05 23:11:58.930000+00:00,False,,,
ci39138119,1586188694840,3.51,"6km NNE of North Shore, CA",33.577,-115.9081667,8.24,1592700911040,,reviewed,2020-04-06 15:58:14.840000+00:00,False,,,
ci39138175,1586190846630,2.73,"16km W of Camp Pendleton South, CA",33.2318333,-117.5563333,13.93,1592700911040,,reviewed,2020-04-06 16:34:06.630000+00:00,False,,,
ci39138391,1586196602970,3.03,"14km SW of Searles Valley, CA",35.6768333,-117.5188333,9.07,1592700912040,,reviewed,2020-04-06 18:10:02.970000+00:00,False,,,
ci39139775,1586248040170,2.68,"15km ENE of Ridgecrest, CA",35.673,-117.5238333,9.43,1592700915040,,reviewed,2020-04-07 08:27:20.170000+00:00,False,,,
ci39141103,1586290606750,2.96,"22km N of Searles Valley, CA",35.9585,-117.3671667,2.26,1659995232918,,reviewed,2020-04-07 20:16:46.750000+00:00,False,,,
ci39141591,1586305849230,3.54,"15km ESE of Anza, CA",33.4985,-116.5253333,9.98,1593525764040,,reviewed,2020-04-08 00:30:49.230000+00:00,False,,,
ci39141695,1586306156820,3.27,"15km ESE of Anza, CA",33.5006667,-116.5236667,10.28,1593525764040,,reviewed,2020-04-08 00:35:56.820000+00:00,False,,,
ci39141967,1586307614260,3.22,"15km ESE of Anza, CA",33.4981667,-116.5228333,10.27,1593525764040,,reviewed,2020-04-08 01:00:14.260000+00:00,False,,,
ci39142391,1586314417320,2.64,"15km ESE of Anza, CA",33.499,-116.522,10.37,1593525764040,,reviewed,2020-04-08 02:53:37.320000+00:00,False,,,
ci39142559,1586318629240,2.63,"15km ESE of Anza, CA",33.4988333,-116.5225,10.38,1593525764040,,reviewed,2020-04-08 04:03:49.240000+00:00,False,,,
nc73366070,1586389788990,2.56,"12km W of Cantua Creek, CA",36.5161667,-120.447,16.47,1593525767040,,reviewed,2020-04-08 23:49:48.990000+00:00,False,,,
ci39378336,1586409290080,3.05,"14km ESE of Anza, CA",33.5068333,-116.5321667,11.03,1593525768040,,reviewed,2020-04-09 05:14:50.080000+00:00,False,,,
ci39378536,1586416537290,2.89,"14km ESE of Anza, CA",33.5076667,-116.5298333,11.12,1593525768040,,reviewed,2020-04-09 07:15:37.290000+00:00,False,,,
nc73366700,1586509154220,3.43,"4km ESE of New Idria, CA",36.4055,-120.6281667,10.7,1593525771040,,reviewed,2020-04-10 08:59:14.220000+00:00,False,,,
ci39380792,1586530921500,2.54,"15km ESE of Anza, CA",33.5,-116.5238333,10.49,1593525771040,,reviewed,2020-04-10 15:02:01.500000+00:00,False,,,
ci39385752,1586779134530,2.63,"15km ESE of Little Lake, CA",35.9061667,-117.7421667,7.76,1593525784040,,reviewed,2020-04-13 11:58:54.530000+00:00,False,,,
ci39386896,1586820982930,3.19,"11km S of Searles Valley, CA",35.6741667,-117.4265,5.97,1593525787040,,reviewed,2020-04-13 23:36:22.930000+00:00,False,,,
ci39387336,1586844868420,3.26,"12km NE of Coso Junction, CA",36.1106667,-117.847,3.84,1593525788040,,reviewed,2020-04-14 06:14:28.420000+00:00,False,,,
ci39389104,1586934886610,2.55,"17km W of Searles Valley, CA",35.7818333,-117.5943333,7.08,1594305066040,,reviewed,2020-04-15 07:14:46.610000+00:00,False,,,
ci39390888,1587004646470,2.85,"10km NE of Big Bear City, CA",34.3326667,-116.7781667,4.38,1594305070040,,reviewed,2020-04-16 02:37:26.470000+00:00,False,,,
ci39393256,1587122365010,2.53,"16km ESE of Anza, CA",33.4885,-116.5153333,9.5,1594305079040,,reviewed,2020-04-17 11:19:25.010000+00:00,False,,,
ci39394672,1587184862950,2.96,"6km SE of Valle Vista, CA",33.7126667,-116.8391667,16.39,1594886576590,,reviewed,2020-04-18 04:41:02.950000+00:00,False,,,
ci39395080,1587214214780,3.44,"26km N of Searles Valley, CA",36.0,-117.3606667,2.19,1594305085040,,reviewed,2020-04-18 12:50:14.780000+00:00,False,,,
ci39395096,1587214981490,3.39,"26km N of Searles Valley, CA",35.9998333,-117.3618333,2.36,1594305085040,,reviewed,2020-04-18 13:03:01.490000+00:00,False,,,
ci39396176,1587285289120,3.43,"12km NE of Carpinteria, CA",34.4815,-119.427,0.08,1594305090040,,reviewed,2020-04-19 08:34:49.120000+00:00,False,,,
ci39398080,1587407300810,2.53,"8km NE of Aguanga, CA",33.4841667,-116.7961667,5.96,1594305096040,,reviewed,2020-04-20 18:28:20.810000+00:00,False,,,
ci39398768,1587425278260,2.74,"17km S of Searles Valley, CA",35.6176667,-117.4225,10.12,1594305097040,,reviewed,2020-04-20 23:27:58.260000+00:00,False,,,
ci39399720,1587493244300,2.67,"43km W of Shoshone, CA",35.9628333,-116.7465,2.26,1594305102040,,reviewed,2020-04-21 18:20:44.300000+00:00,False,,,
ci39400304,1587539027740,3.69,"1km S of View Park-Windsor Hills, CA",33.989,-118.3495,11.6,1600547027063,,reviewed,2020-04-22 07:03:47.740000+00:00,False,,,
ci39402088,1587612676780,2.7,"22km NNW of Tehachapi, CA",35.2998333,-118.5851667,5.94,1594505933040,,reviewed,2020-04-23 03:31:16.780000+00:00,False,,,
ci39406880,1587959160410,4.0,"13km SW of Searles Valley, CA",35.6738333,-117.4963333,8.76,1594505950040,green,reviewed,2020-04-27 03:46:00.410000+00:00,False,,,
ci39408848,1588099221240,2.54,"23km ESE of Little Lake, CA",35.8658333,-117.6668333,7.22,1594505957040,,reviewed,2020-04-28 18:40:21.240000+00:00,False,,,
ci39409056,1588108512580,2.57,"22 km N of Ridgecrest, CA",35.8161667,-117.6485,1.97,1706564778120,,reviewed,2020-04-28 21:15:12.580000+00:00,False,,,
ci39409760,1588165862400,2.77,"19km W of Searles Valley, CA",35.7915,-117.6158333,6.53,1659996411492,,reviewed,2020-04-29 13:11:02.400000+00:00,False,,,
ci38476354,1588388504710,2.83,"11km SW of Niland, CA",33.1806667,-115.6178333,2.89,1595109430040,,reviewed,2020-05-02 03:01:44.710000+00:00,False,,,
ci38477458,1588463077050,3.58,"8km SW of Holtville, CA",32.7553333,-115.4306667,16.91,1595109434040,,reviewed,2020-05-02 23:44:37.050000+00:00,False,,,
ci38477842,1588501164720,3.12,"1km NW of Chatsworth, CA",34.262,-118.6093333,6.35,1707535360329,,reviewed,2020-05-03 10:19:24.720000+00:00,False,,,
ci38478306,1588533453270,2.52,"8km SW of Calimesa, CA",33.932,-117.1046667,15.1,1595109452040,,reviewed,2020-05-03 19:17:33.270000+00:00,False,,,
ci38478418,1588542340180,2.88,"1km W of Chatsworth, CA",34.2571667,-118.6113333,6.58,1614373310398,,reviewed,2020-05-03 21:45:40.180000+00:00,False,,,
ci38478986,1588599336370,2.56,"7km NE of Coso Junction, CA",36.0875,-117.8921667,5.09,1595109454040,,reviewed,2020-05-04 13:35:36.370000+00:00,False,,,
ci38479090,1588603396430,2.62,"7km NE of Coso Junction, CA",36.087,-117.8935,5.15,1595109454040,,reviewed,2020-05-04 14:43:16.430000+00:00,False,,,
ci38480762,1588691545900,2.98,"16km SSE of Lone Pine, CA",36.4585,-117.976,6.44,1595109458040,,reviewed,2020-05-05 15:12:25.900000+00:00,False,,,
ci38481818,1588733825140,2.75,"12km NE of Barstow, CA",34.9813333,-116.9368333,4.76,1596060848040,,reviewed,2020-05-06 02:57:05.140000+00:00,False,,,
nc73380790,1588744452930,2.82,"19km NW of Parkfield, CA",36.0201667,-120.581,4.48,1596060849040,,reviewed,2020-05-06 05:54:12.930000+00:00,False,,,
ci38482130,1588753625150,3.87,"11km SW of Niland, CA",33.1843333,-115.6156667,10.62,1598268098445,,reviewed,2020-05-06 08:27:05.150000+00:00,False,,,
ci38482138,1588753743920,2.51,"11km WSW of Niland, CA",33.1885,-115.6158333,4.76,1596060849040,,reviewed,2020-05-06 08:29:03.920000+00:00,False,,,
ci38483562,1588827788320,2.77,"33km ENE of Coso Junction, CA",36.1041667,-117.5881667,1.34,1596060853040,,reviewed,2020-05-07 05:03:08.320000+00:00,False,,,
ci38483666,1588836904620,2.64,"16km SSE of Lone Pine, CA",36.4588333,-117.9756667,5.34,1596060854040,,reviewed,2020-05-07 07:35:04.620000+00:00,False,,,
nc73381585,1588895351820,2.81,"16km NW of Parkfield, CA",36.0003333,-120.563,4.64,1596060857040,,reviewed,2020-05-07 23:49:11.820000+00:00,False,,,
ci38485930,1588970133270,2.62,"23km SSW of Trona, CA",35.5598333,-117.4305,4.1,1596060861040,,reviewed,2020-05-08 20:35:33.270000+00:00,False,,,
ci38486090,1588981248690,2.6,"20km NNW of Tehachapi, CA",35.3048333,-118.5275,3.9,1596060862040,,reviewed,2020-05-08 23:40:48.690000+00:00,False,,,
ci38486594,1589018354440,2.93,"22km N of Trona, CA",35.9566667,-117.3358333,3.19,1596060863040,,reviewed,2020-05-09 09:59:14.440000+00:00,False,,,
ci38488298,1589143706760,2.58,"18km S of Joshua Tree, CA",33.9773333,-116.3,2.0,1596060868040,,reviewed,2020-05-10 20:48:26.760000+00:00,False,,,
ci38488354,1589148460370,4.54,"17km SE of Ocotillo Wells, CA",33.0183333,-116.0201667,10.16,1744585640459,green,reviewed,2020-05-10 22:07:40.370000+00:00,False,,,
ci38488706,1589157883540,2.92,"17km SE of Ocotillo Wells, CA",33.0166667,-116.0243333,8.06,1596060869040,,reviewed,2020-05-11 00:44:43.540000+00:00,False,,,
ci38489410,1589200215750,2.67,"17km SE of Ocotillo Wells, CA",33.023,-116.0171667,8.12,1596060872040,,reviewed,2020-05-11 12:30:15.750000+00:00,False,,,
ci38489754,1589215254560,3.1,"17km ESE of Anza, CA",33.4975,-116.5041667,12.49,1596060873040,,reviewed,2020-05-11 16:40:54.560000+00:00,False,,,
ci38490210,1589237956700,2.58,"15km WSW of Searles Valley, CA",35.7136667,-117.5521667,4.63,1596060874040,,reviewed,2020-05-11 22:59:16.700000+00:00,False,,,
ci38490402,1589251607250,3.3,"18km SE of Ocotillo Wells, CA",33.0118333,-116.0231667,9.89,1596060877040,,reviewed,2020-05-12 02:46:47.250000+00:00,False,,,
ci38491186,1589303744790,3.32,"15km N of Ocotillo, CA",32.8671667,-116.0171667,10.39,1596060880040,,reviewed,2020-05-12 17:15:44.790000+00:00,False,,,
ci38491706,1589333468080,3.15,"15km ESE of Anza, CA",33.499,-116.5211667,10.16,1632266005090,,reviewed,2020-05-13 01:31:08.080000+00:00,False,,,
ci38491842,1589347782500,2.52,"15km SW of Searles Valley, CA",35.6608333,-117.506,2.83,1596328348040,,reviewed,2020-05-13 05:29:42.500000+00:00,False,,,
ci38491946,1589360627210,2.93,"17km SSE of Lone Pine, CA",36.4545,-117.9768333,4.45,1596328347040,,reviewed,2020-05-13 09:03:47.210000+00:00,False,,,
ci39200135,1589468310870,2.52,"21km NNW of Santa Cruz Is. (E end), CA",34.2058333,-119.614,9.72,1596328322040,,reviewed,2020-05-14 14:58:30.870000+00:00,False,,,
ci39200671,1589499460040,3.26,"19km S of Trona, CA",35.596,-117.4188333,6.08,1596328314040,,reviewed,2020-05-14 23:37:40.040000+00:00,False,,,
ci39200959,1589530860700,2.58,"16km SSE of Lone Pine, CA",36.4576667,-117.978,6.44,1596328308040,,reviewed,2020-05-15 08:21:00.700000+00:00,False,,,
ci39202447,1589593617030,3.4,"12km N of Coso Junction, CA",36.1515,-117.9233333,2.16,1596328242040,,reviewed,2020-05-16 01:46:57.030000+00:00,False,,,
ci39202567,1589599866580,3.06,"22km N of Trona, CA",35.9555,-117.3355,3.3,1596328236040,,reviewed,2020-05-16 03:31:06.580000+00:00,False,,,
ci39204695,1589723370610,3.11,"21km ESE of Little Lake, CA",35.8783333,-117.6825,3.94,1615571153390,,reviewed,2020-05-17 13:49:30.610000+00:00,False,,,
nc73389810,1589736999200,3.17,"16km NW of Parkfield, CA",35.9941667,-120.561,3.79,1596328157040,,reviewed,2020-05-17 17:36:39.200000+00:00,False,,,
ci39205279,1589759376210,2.56,"18km S of Joshua Tree, CA",33.9773333,-116.298,2.12,1596328150040,,reviewed,2020-05-17 23:49:36.210000+00:00,False,,,
ci39206303,1589835752680,2.56,"14km WNW of Anza, CA",33.5835,-116.8153333,3.74,1616642394800,,reviewed,2020-05-18 21:02:32.680000+00:00,False,,,
ci39208391,1589992856400,3.58,"11km SW of Searles Valley, CA",35.7031667,-117.497,8.96,1598261194370,,reviewed,2020-05-20 16:40:56.400000+00:00,False,,,
ci39214127,1590319837120,3.53,"19km ESE of Little Lake, CA",35.871,-117.7166667,7.02,1596910675040,,reviewed,2020-05-24 11:30:37.120000+00:00,False,,,
ci39214247,1590324909240,3.78,"19km ESE of Little Lake, CA",35.8708333,-117.7163333,7.11,1596910675040,,reviewed,2020-05-24 12:55:09.240000+00:00,False,,,
ci39218391,1590522826400,3.59,"21km E of Ocotillo, CA",32.7123333,-115.7691667,10.2,1598257742873,,reviewed,2020-05-26 19:53:46.400000+00:00,False,,,
ci39218863,1590555151080,3.66,"6km SE of Oildale, CA",35.385,-118.9645,15.96,1598279274579,,reviewed,2020-05-27 04:52:31.080000+00:00,False,,,
ci39223271,1590849184560,2.62,"28km NE of Simmler, CA",35.5066667,-119.7601667,10.46,1597522793040,,reviewed,2020-05-30 14:33:04.560000+00:00,False,,,
ci39223895,1590902793460,2.6,"27km WNW of Buttonwillow, CA",35.5186667,-119.733,9.26,1597522796040,,reviewed,2020-05-31 05:26:33.460000+00:00,False,,,
